2,5,1000,2,
Time_ms,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Acc_X,Acc_Y,Acc_Z,Jerk_X,Jerk_Y,Jerk_Z,Lat,Long,Height,Heading,Elevation,Bank,Ang-vel_X,Ang-vel_Y,Ang-vel_Z,Ang-acc_X,Ang-acc_Y,Ang-acc_Z,Ant1_Pos_X,Ant1_Pos_Y,Ant1_Pos_Z,Ant1_Vel_X,Ant1_Vel_Y,Ant1_Vel_Z,Ant1_Acc_X,Ant1_Acc_Y,Ant1_Acc_Z,Ant1_Lat,Ant1_Long,Ant1_Height,Ant1_DOP,Ant2_Pos_X,Ant2_Pos_Y,Ant2_Pos_Z,Ant2_Vel_X,Ant2_Vel_Y,Ant2_Vel_Z,Ant2_Acc_X,Ant2_Acc_Y,Ant2_Acc_Z,Ant2_Lat,Ant2_Long,Ant2_Height,Ant2_DOP
1291000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.191,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.191
1292000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.191,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.191
1293000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.191,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.191
1294000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.191,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.191
1295000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192
1296000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192
1297000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192
1298000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192
1299000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192
1300000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192
1301000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192
1302000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192
1303000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192
1304000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192
1305000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192
1306000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192
1307000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192
1308000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192
1309000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192
1310000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192
1311000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192
1312000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.192
1313000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193
1314000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193
1315000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193
1316000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193
1317000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193
1318000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193
1319000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193
1320000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193
1321000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193
1322000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193
1323000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193
1324000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193
1325000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193
1326000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193
1327000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193
1328000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193
1329000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193
1330000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.193
1331000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.194,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.194
1332000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.194,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.194
1333000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.194,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.194
1334000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.194,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.194
1335000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.194,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.194
1336000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.194,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.194
1337000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.194,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.194
1338000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.194,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.194
1339000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.194,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.194
1340000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.194,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.194
1341000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,0.000000000,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.194,6378155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00000000000,0.00000000000,18.0000,2.194
